ID,pollutant,tissue,concentration,status,outlier,prediction,residual,model_anomaly,final_anomaly_flag
49_14_inksac,Metal_J,inksac,0.6,Detected,no,0.2294683972249693,0.3420688875188318,False,False
49_14_stomach,Metal_J,stomach,0.4,BLOQ,no,0.2294683972249693,0.14206888751883184,False,False
49_07_muscle,Metal_J,muscle,0.27,Detected,no,0.2294683972249693,0.012068887518831839,False,False
49_07_liver,Metal_J,liver,0.44,Detected,no,0.2294683972249693,0.18206888751883182,False,False
49_07_inksac,Metal_J,inksac,0.2,Detected,no,0.2294683972249693,-0.05793111248116817,False,False
49_07_stomach,Metal_J,stomach,0.88,BLOQ,no,0.2294683972249693,0.6220688875188318,False,False
49_11_muscle,Metal_J,muscle,0.21,Detected,no,0.2294683972249693,-0.04793111248116819,False,False
49_11_liver,Metal_J,liver,0.42,Detected,no,0.2294683972249693,0.1620688875188318,False,False
49_11_inksac,Metal_J,inksac,0.03,Detected,no,0.2294683972249693,-0.22793111248116818,False,False
49_11_stomach,Metal_J,stomach,0.33,BLOQ,no,0.2294683972249693,0.07206888751883184,False,False
49_12_muscle,Metal_J,muscle,0.14,Detected,no,0.2294683972249693,-0.11793111248116817,False,False
49_12_liver,Metal_J,liver,0.38,Detected,no,0.2294683972249693,0.12206888751883183,False,False
49_12_inksac,Metal_J,inksac,0.36,Detected,no,0.2294683972249693,0.10206888751883181,False,False
49_12_stomach,Metal_J,stomach,0.08,Detected,no,0.2294683972249693,-0.17793111248116816,False,False
49_15_muscle,Metal_J,muscle,0.33,Detected,no,0.2294683972249693,0.07206888751883184,False,False
49_15_liver,Metal_J,liver,0.41,Detected,no,0.2294683972249693,0.1520688875188318,False,False
49_15_inksac,Metal_J,inksac,0.58,Detected,no,0.2294683972249693,0.3220688875188318,False,False
49_15_stomach,Metal_J,stomach,0.39,BLOQ,no,0.2294683972249693,0.13206888751883183,False,False
49_10_muscle,Metal_J,muscle,0.23,Detected,no,0.2294683972249693,-0.02793111248116817,False,False
49_13_muscle,Metal_J,muscle,0.28,Detected,no,0.2294683972249693,0.022068887518831848,False,False
49_10_liver,Metal_J,liver,0.34,Detected,no,0.2294683972249693,0.08206888751883185,False,False
49_13_liver,Metal_J,liver,0.38,Detected,no,0.2294683972249693,0.12206888751883183,False,False
49_10_inksac,Metal_J,inksac,0.38,BLOQ,no,0.2294683972249693,0.12206888751883183,False,False
49_13_inksac,Metal_J,inksac,0.07,Detected,no,0.2294683972249693,-0.18793111248116817,False,False
49_10_stomach,Metal_J,stomach,0.57,BLOQ,no,0.2294683972249693,0.3120688875188318,False,False
49_13_stomach,Metal_J,stomach,0.46,BLOQ,no,0.2294683972249693,0.20206888751883184,False,False
49_08_muscle,Metal_J,muscle,0.24,Detected,no,0.2294683972249693,-0.017931112481168188,False,False
49_08_liver,Metal_J,liver,0.3,Detected,no,0.2294683972249693,0.04206888751883181,False,False
49_08_inksac,Metal_J,inksac,0.58,Detected,no,0.2294683972249693,0.3220688875188318,False,False
49_08_stomach,Metal_J,stomach,0.33,BLOQ,no,0.2294683972249693,0.07206888751883184,False,False
60_10_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_10_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_10_stomach,Metal_J,stomach,0.49,BLOQ,no,0.2294683972249693,0.2320688875188318,False,False
49_06_muscle,Metal_J,muscle,0.2,Detected,no,0.2294683972249693,-0.05793111248116817,False,False
49_06_liver,Metal_J,liver,0.45,Detected,no,0.2294683972249693,0.19206888751883183,False,False
49_06_inksac,Metal_J,inksac,0.25,Detected,no,0.2294683972249693,-0.007931112481168179,False,False
49_06_stomach,Metal_J,stomach,0.08,Detected,no,0.2294683972249693,-0.17793111248116816,False,False
60_09_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_09_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_09_inksac,Metal_J,inksac,0.04,Detected,no,0.2294683972249693,-0.21793111248116817,False,False
60_09_stomach,Metal_J,stomach,0.05,Detected,no,0.2294683972249693,-0.2079311124811682,False,False
49_09_muscle,Metal_J,muscle,0.47,Detected,no,0.2294683972249693,0.2120688875188318,False,False
49_09_liver,Metal_J,liver,0.26,Detected,no,0.2294683972249693,0.00206888751883183,False,False
49_09_inksac,Metal_J,inksac,0.37,BLOQ,no,0.2294683972249693,0.11206888751883182,False,False
49_09_stomach,Metal_J,stomach,0.0,BLOD,no,0.2294683972249693,-0.2579311124811682,False,False
65_07_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_07_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_07_inksac,Metal_J,inksac,0.08,Detected,no,0.2294683972249693,-0.17793111248116816,False,False
65_07_stomach,Metal_J,stomach,0.39,BLOQ,no,0.2294683972249693,0.13206888751883183,False,False
65_06_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_06_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_06_inksac,Metal_J,inksac,0.54,Detected,no,0.2294683972249693,0.28206888751883186,False,False
65_06_stomach,Metal_J,stomach,0.01,Detected,no,0.2294683972249693,-0.24793111248116817,False,False
65_08_muscle,Metal_J,muscle,0.05,BLOD,no,0.2294683972249693,-0.2079311124811682,False,False
65_08_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_08_stomach,Metal_J,stomach,0.42,BLOQ,no,0.2294683972249693,0.1620688875188318,False,False
60_08_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_08_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_08_inksac,Metal_J,inksac,0.92,BLOQ,no,0.2294683972249693,0.6620688875188319,False,False
60_08_stomach,Metal_J,stomach,0.58,BLOQ,no,0.2294683972249693,0.3220688875188318,False,False
60_12_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_12_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_12_inksac,Metal_J,inksac,0.49,Detected,no,0.2294683972249693,0.2320688875188318,False,False
60_12_stomach,Metal_J,stomach,0.44,BLOQ,no,0.2294683972249693,0.18206888751883182,False,False
60_01_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_01_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_01_inksac,Metal_J,inksac,0.23,Detected,no,0.2294683972249693,-0.02793111248116817,False,False
60_01_stomach,Metal_J,stomach,0.04,Detected,no,0.2294683972249693,-0.21793111248116817,False,False
65_01_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_01_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_01_stomach,Metal_J,stomach,0.47,BLOQ,no,0.2294683972249693,0.2120688875188318,False,False
28_12_muscle,Metal_J,muscle,0.4,Detected,no,0.2294683972249693,0.14206888751883184,False,False
28_12_liver,Metal_J,liver,0.33,Detected,no,0.2294683972249693,0.07206888751883184,False,False
28_12_stomach,Metal_J,stomach,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_15_muscle,Metal_J,muscle,0.07,BLOD,no,0.2294683972249693,-0.18793111248116817,False,False
65_15_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_15_inksac,Metal_J,inksac,0.11,Detected,no,0.2294683972249693,-0.1479311124811682,False,False
65_15_stomach,Metal_J,stomach,0.42,BLOQ,no,0.2294683972249693,0.1620688875188318,False,False
65_09_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_09_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_09_inksac,Metal_J,inksac,0.55,BLOQ,no,0.2294683972249693,0.29206888751883187,False,False
65_09_stomach,Metal_J,stomach,0.53,BLOQ,no,0.2294683972249693,0.27206888751883185,False,False
65_02_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_12_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_02_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
65_12_liver,Metal_J,liver,0.05,BLOD,no,0.2294683972249693,-0.2079311124811682,False,False
65_02_inksac,Metal_J,inksac,0.02,Detected,no,0.2294683972249693,-0.2379311124811682,False,False
65_12_inksac,Metal_J,inksac,0.64,BLOQ,no,0.2294683972249693,0.38206888751883183,False,False
65_02_stomach,Metal_J,stomach,0.05,Detected,no,0.2294683972249693,-0.2079311124811682,False,False
65_12_stomach,Metal_J,stomach,0.49,BLOQ,no,0.2294683972249693,0.2320688875188318,False,False
60_11_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_11_liver,Metal_J,liver,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
60_11_inksac,Metal_J,inksac,0.29,BLOQ,no,0.2294683972249693,0.0320688875188318,False,False
60_11_stomach,Metal_J,stomach,0.38,BLOQ,no,0.2294683972249693,0.12206888751883183,False,False
60_14_muscle,Metal_J,muscle,0.06,BLOD,no,0.2294683972249693,-0.19793111248116818,False,False
